Date,Date_YMD,Status,Total,Andaman and Nicobar Islands,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Dadra and Nagar Haveli,Daman and Diu,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu & Kashmir,Jharkhand,Karnataka,Kerala,Lakshadweep,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Puducherry,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal,Ladakh,Only_State
25-Jul-20,25-07-2020,Confirmed,50072,31,7813,70,1165,2803,29,363,37,0,1142,146,1081,783,95,523,277,5072,1103,0,716,9251,30,59,29,50,1320,139,468,1120,22,6988,1593,105,2971,244,2404,0,
26-Jul-20,26-07-2020,Confirmed,48932,28,7627,32,1142,2605,35,431,49,0,1075,175,1110,794,127,615,508,5199,927,0,874,9431,59,56,0,50,1376,133,534,1132,46,6986,0,37,3246,143,2341,0,
27-Jul-20,27-07-2020,Confirmed,46484,20,6051,81,1348,2192,23,367,36,0,613,258,1052,795,94,470,454,5324,702,0,789,7924,51,36,0,46,1503,85,551,1134,10,6993,1473,147,3505,224,2112,0,
28-Jul-20,28-07-2020,Confirmed,49631,25,7948,91,1371,2480,24,306,44,0,1056,168,1108,749,60,489,760,5536,1167,0,628,7717,31,41,23,75,1215,139,609,1072,24,6972,1610,221,3458,259,2134,0,
29-Jul-20,29-07-2020,Confirmed,52479,65,10093,80,1348,2328,44,314,38,0,1035,202,1144,755,73,540,331,5503,903,0,917,9211,141,5,11,53,1068,166,568,1144,17,6426,1764,216,3383,279,2294,0,
30-Jul-20,30-07-2020,Confirmed,54968,42,10167,74,2112,2082,38,256,35,0,1093,215,1159,623,103,450,505,6128,506,0,834,11147,47,19,13,53,1203,121,510,1156,14,5864,1811,219,3705,199,2434,0,
31-Jul-20,31-07-2020,Confirmed,57486,78,10376,107,1862,2986,35,336,46,0,1195,209,1153,711,58,490,915,5483,1310,0,838,10320,116,20,0,127,1499,174,663,1147,29,5881,1986,274,4422,118,2496,0,
01-Aug-20,01-08-2020,Confirmed,55117,88,9276,83,1457,3521,28,235,45,0,1118,280,1136,793,70,613,790,5172,1129,0,808,9601,135,33,5,138,1602,134,944,1160,11,5879,2083,252,3587,264,2589,0,
02-Aug-20,02-08-2020,Confirmed,52672,98,8555,24,1178,2762,38,181,55,0,961,337,1101,761,69,444,455,5532,1169,0,921,9509,75,18,57,104,1434,200,790,1167,8,5875,1891,141,3873,146,2739,0,
03-Aug-20,03-08-2020,Confirmed,50488,96,7822,60,2371,2297,43,212,35,0,805,286,1009,654,115,590,941,4752,961,0,750,8968,89,28,26,194,1384,176,674,1145,30,5609,983,0,4441,207,2716,0,
04-Aug-20,04-08-2020,Confirmed,51282,98,9747,32,2886,2464,46,382,43,0,674,259,1020,623,61,390,570,6259,1083,0,797,7760,98,15,6,276,1384,165,488,1124,95,5063,1286,131,2948,208,2752,0,
05-Aug-20,05-08-2020,Confirmed,56626,99,10128,65,2284,2701,64,295,45,0,1076,348,1073,752,37,559,978,5619,1195,0,652,10309,75,22,3,93,1337,286,841,1166,17,5175,2012,122,4078,246,2816,0,
06-Aug-20,06-08-2020,Confirmed,62170,96,10328,93,2372,3416,57,523,43,0,1299,191,1034,755,131,499,708,6805,1298,0,830,11514,124,51,33,82,1699,188,1035,1151,29,5684,2092,98,4586,369,2954,0,
07-Aug-20,07-08-2020,Confirmed,61455,99,10171,101,2679,3646,47,388,44,0,1192,333,1074,751,103,473,726,6670,1251,0,734,10483,249,16,21,77,1833,241,1039,1161,25,5880,2207,128,4404,278,2912,0,
08-Aug-20,08-08-2020,Confirmed,65156,129,10080,68,2218,3992,52,447,51,0,1404,259,1101,789,114,463,986,7178,1420,0,859,12822,169,17,8,31,1643,261,998,1171,6,5883,2256,146,4660,501,2949,0,
09-Aug-20,09-08-2020,Confirmed,62117,139,10820,38,1123,3934,89,293,45,0,1300,506,1078,792,107,507,688,5985,1211,0,868,12248,118,39,41,93,1734,259,975,1169,6,5994,1982,147,4571,230,2939,0,
10-Aug-20,10-08-2020,Confirmed,53016,135,7665,76,2900,3021,80,477,62,0,707,317,1056,794,92,470,630,4267,1184,0,866,9181,100,53,12,230,1528,242,986,1173,44,5914,1256,62,4113,389,2905,0,
11-Aug-20,11-08-2020,Confirmed,61252,139,9024,96,2669,4071,75,360,39,0,1257,415,1118,798,34,564,683,6257,1417,0,843,11088,88,27,3,20,1341,276,1000,1217,3,5834,1896,164,5041,411,2931,0,
12-Aug-20,12-08-2020,Confirmed,67066,136,9597,103,4593,3741,81,567,39,0,1113,480,1152,797,139,482,788,7883,1212,0,870,12712,41,37,25,87,1876,481,1020,1213,17,5871,1897,110,4475,454,2936,0,
13-Aug-20,13-08-2020,Confirmed,64141,137,9996,82,2796,3906,91,478,46,0,956,570,1092,793,180,536,693,6706,1564,0,1014,11813,130,14,1,50,1981,299,1027,1314,1,5835,1931,121,4537,416,2997,0,
14-Aug-20,14-08-2020,Confirmed,65610,149,8943,95,2706,3911,86,529,41,0,1192,476,1087,797,58,540,1175,7908,1569,0,796,12608,86,35,8,154,1977,315,1077,1278,149,5890,1921,164,4512,313,3035,0,
15-Aug-20,15-08-2020,Confirmed,63986,120,8732,51,1057,3536,81,486,64,0,1276,369,1094,796,119,532,547,8818,1608,0,1019,12020,192,64,56,18,2496,359,1028,1287,68,5860,1863,167,4774,325,3074,0,
16-Aug-20,16-08-2020,Confirmed,58096,93,8012,43,1317,2187,93,576,35,0,652,300,1120,743,163,449,552,7040,1530,0,1022,11111,179,82,64,54,2924,378,1165,1317,19,5950,1102,127,4357,235,3066,0,
17-Aug-20,17-08-2020,Confirmed,54298,46,6780,40,2792,2525,114,404,27,0,787,355,1033,887,18,422,843,6317,1725,0,930,8493,118,44,12,61,2244,297,1489,1334,20,5890,894,143,3798,318,3080,0,
18-Aug-20,18-08-2020,Confirmed,64999,84,9652,134,2534,3257,89,808,51,0,1374,339,1126,896,61,434,1241,7665,1758,0,990,11119,78,39,26,65,2239,367,1705,1347,20,5709,1682,205,4218,468,3175,0,
19-Aug-20,19-08-2020,Confirmed,69196,75,9742,75,2116,2884,91,752,37,0,1398,342,1145,994,176,708,967,8642,2333,0,976,13165,111,78,45,38,2589,356,1683,1312,25,5795,1763,236,5076,264,3169,0,
20-Aug-20,20-08-2020,Confirmed,68518,76,9393,116,1735,2451,119,1052,34,0,1215,424,1175,996,127,683,638,7385,1968,0,1142,14647,49,126,14,25,2898,540,1741,1330,58,5986,1724,190,4824,411,3197,0,
21-Aug-20,21-08-2020,Confirmed,68519,67,9544,60,1856,2461,116,873,53,0,1250,385,1204,1203,190,654,1258,7571,1983,0,1147,14161,124,57,21,36,2698,302,1503,1335,46,5995,1457,256,4905,447,3245,0,
22-Aug-20,22-08-2020,Confirmed,70067,61,10276,97,1560,2238,145,704,40,0,1412,306,1212,1161,167,610,907,7330,2172,0,1226,14492,83,93,8,16,2819,518,1316,1310,45,5980,2474,280,5217,483,3232,0,
23-Aug-20,23-08-2020,Confirmed,61749,52,7895,40,1272,2247,142,704,36,0,1450,209,1101,1096,106,666,1075,5938,1908,0,1263,10441,114,106,15,51,2993,410,1136,1345,22,5975,2384,331,5325,558,3274,0,
24-Aug-20,24-08-2020,Confirmed,59696,44,8601,49,1879,1227,117,1136,18,0,1061,139,1067,1074,100,428,940,5851,1242,0,1292,11015,116,59,0,28,2949,337,1505,1346,43,5967,1842,200,4601,405,2967,0,
25-Aug-20,25-08-2020,Confirmed,66873,41,9927,100,1973,1444,174,1287,21,0,1544,392,1096,1148,53,701,1056,8161,2375,0,1379,10425,82,42,35,38,2752,567,1293,1370,29,5951,2579,293,5006,485,2964,0,
26-Aug-20,26-08-2020,Confirmed,75995,40,10830,143,2179,2163,167,1209,22,0,1693,497,1197,1397,167,704,1137,8580,2476,0,1064,14888,141,32,14,26,3371,504,1513,1345,11,5958,3018,329,5640,535,2974,0,
27-Aug-20,27-08-2020,Confirmed,76827,33,10621,78,2036,1860,188,1438,42,0,1840,456,1190,1293,180,655,1365,9386,2406,0,1317,14857,140,80,7,6,3384,504,1746,1345,56,5981,2795,385,5391,728,2997,0,
28-Aug-20,28-08-2020,Confirmed,76657,32,10526,112,2560,1998,160,1245,31,0,1808,523,1272,1298,136,696,1137,8960,2543,0,1252,14427,118,110,29,21,3682,590,1542,1355,34,5996,2932,509,5405,588,2982,0,
29-Aug-20,29-08-2020,Confirmed,78479,31,10548,132,2427,2087,261,1513,15,0,1954,547,1282,1391,144,546,1299,8324,2397,0,1442,16286,117,43,0,46,3252,532,1470,1407,26,6352,2751,443,5633,706,3012,0,
30-Aug-20,30-08-2020,Confirmed,79461,23,10603,157,1980,2078,170,1346,32,0,2024,451,1272,1295,164,786,1323,8852,2154,0,1558,16408,152,60,5,71,3014,571,1678,1450,25,6495,2924,447,6175,664,3019,0,
31-Aug-20,31-08-2020,Confirmed,68766,28,10004,78,3266,1324,191,1411,27,0,1358,414,1280,1450,171,535,3221,6495,1530,0,1532,11852,140,25,3,28,2602,284,1466,1466,25,5956,1873,321,4782,592,2993,0,
01-Sep-20,01-09-2020,Confirmed,78168,28,10368,100,2684,1928,204,1884,19,0,2312,588,1310,1694,139,525,2177,9058,1140,0,1525,15765,130,72,1,53,3025,355,1516,1470,18,5928,2734,509,5343,571,2943,0,
02-Sep-20,02-09-2020,Confirmed,82860,26,10392,148,3555,1969,239,2296,44,0,2509,636,1305,1792,161,641,1029,9860,1547,0,1424,17433,125,77,8,14,3219,391,1481,1511,34,5990,2892,566,5682,836,2976,0,
03-Sep-20,03-09-2020,Confirmed,84156,37,10199,214,3054,1922,276,2284,29,0,2737,713,1325,1881,199,1079,1618,8865,1553,0,1672,18105,102,109,20,49,3631,424,1526,1553,34,5892,2817,590,5662,946,2984,0,
04-Sep-20,04-09-2020,Confirmed,87115,34,10776,201,2891,1978,203,2667,51,0,2914,508,1320,1884,215,1047,1559,9280,2479,0,1658,19218,90,108,6,41,3267,591,1498,1570,105,5976,2478,524,6074,831,2978,0,
05-Sep-20,05-09-2020,Confirmed,90600,35,10825,139,2698,1727,234,2529,21,0,2973,592,1311,2289,188,1251,1758,9746,2655,0,1636,20800,184,182,16,21,3543,394,1514,1566,58,5870,2511,691,6590,950,3042,0,
06-Sep-20,06-09-2020,Confirmed,91725,40,10794,86,1537,1797,261,2100,38,0,3256,374,1335,2277,397,1316,1266,9319,3082,0,1694,23350,139,89,31,50,3810,466,1946,1593,9,5783,2574,603,6518,668,3087,0,
07-Sep-20,07-09-2020,Confirmed,75015,27,8368,180,2785,1369,232,2017,15,0,2077,344,1330,2224,245,1013,1557,5773,1648,0,1885,16429,84,29,21,42,3861,284,2110,1580,29,5776,1802,399,5568,807,3077,0,
08-Sep-20,08-09-2020,Confirmed,89855,33,10601,221,2578,1667,377,2834,27,0,3609,457,1295,2286,171,1355,2676,7866,3026,0,1864,20131,96,42,9,25,3490,433,1964,1590,19,5684,2392,628,6622,658,3091,0,
09-Sep-20,09-09-2020,Confirmed,95536,34,10418,144,2243,1498,332,2818,26,0,4039,621,1329,2294,316,1617,1601,9540,3402,0,1869,23577,160,121,69,130,3748,335,2137,1610,31,5584,2479,582,6568,1117,3107,0,
10-Sep-20,10-09-2020,Confirmed,96762,39,10175,127,2739,1543,283,2748,28,0,4308,639,1332,2591,319,1592,1182,9217,3349,0,2187,23446,108,99,141,261,3991,452,2459,1640,20,5528,2534,535,6988,1015,3112,0,
11-Sep-20,11-09-2020,Confirmed,97655,29,9999,153,2534,1710,305,2963,25,0,4266,555,1344,2388,318,1578,961,9464,2988,0,2240,24886,109,151,20,310,3996,490,2473,1660,17,5519,2426,559,7016,995,3157,0,
12-Sep-20,12-09-2020,Confirmed,94414,27,9901,136,2132,1421,250,3120,29,0,4321,740,1365,2783,445,1698,1420,9140,2885,0,2347,22084,152,168,26,118,3777,419,2441,1669,29,5495,2278,470,6786,1115,3161,0,
13-Sep-20,13-09-2020,Confirmed,93220,25,9536,160,1292,1523,449,2228,20,0,4235,407,1326,2526,326,1686,1014,9894,3139,0,2281,22543,144,109,35,19,3913,388,2622,1703,31,5693,2216,629,6205,1637,3215,0,
14-Sep-20,14-09-2020,Confirmed,81913,11,7956,176,2403,1137,254,3336,24,0,3229,306,1334,2488,368,1229,1263,8244,2540,0,2483,17066,96,139,14,131,4198,393,2421,1730,33,5752,1417,255,5159,1043,3211,0,
15-Sep-20,15-09-2020,Confirmed,91098,17,8846,169,2409,1575,347,3450,18,0,4263,613,1349,2493,412,1329,1702,7576,3216,0,2323,20482,239,174,40,15,3645,375,2382,1760,54,5697,2058,531,6841,1391,3227,0,
16-Sep-20,16-09-2020,Confirmed,97860,19,8835,226,2394,1531,366,3189,27,0,4473,628,1364,2694,460,1590,1635,9725,3830,0,2462,23365,110,158,12,34,4270,510,2702,1782,48,5652,2273,454,6229,1540,3237,0,
17-Sep-20,17-09-2020,Confirmed,96787,11,8702,159,1380,1592,288,3809,21,0,4432,644,1379,2457,395,1467,1026,9366,4351,0,2391,24619,110,162,26,43,4241,317,2848,1793,53,5560,2159,527,6029,1192,3197,0,
18-Sep-20,18-09-2020,Confirmed,92973,27,8096,154,2509,1147,260,3842,28,0,4127,596,1410,2488,432,1330,1478,8626,4167,0,2552,21656,177,90,28,51,4180,485,2774,1817,29,5488,2043,273,6494,868,3192,0,
19-Sep-20,19-09-2020,Confirmed,92574,13,8218,245,2595,1616,290,2617,28,0,4071,643,1432,2691,286,1492,1282,8364,4644,0,2607,20519,117,112,14,35,4209,543,2723,1834,39,5569,2123,535,5729,2078,3188,0,
20-Sep-20,20-09-2020,Confirmed,87395,7,7738,135,1227,1555,286,1949,37,0,3812,407,1407,2305,221,1457,1492,8191,4696,0,2579,20627,170,101,30,59,4330,467,2160,1865,49,5516,2137,525,5758,878,3177,0,
21-Sep-20,21-09-2020,Confirmed,74493,22,6235,210,2640,1314,216,1998,9,0,2548,324,1430,1818,309,1036,1321,7339,2910,0,2523,15738,116,73,7,93,4242,268,2241,1892,56,5344,1302,243,4618,814,3165,0,
22-Sep-20,22-09-2020,Confirmed,83362,18,7553,249,2073,1609,248,2736,11,0,3816,590,1402,1795,331,1235,1275,6974,4125,0,2544,18390,270,58,106,60,4189,493,1411,1912,66,5337,2166,559,5650,874,3182,0,
23-Sep-20,23-09-2020,Confirmed,86703,21,7228,289,2098,1598,180,2434,18,0,3714,536,1372,1986,280,1249,1141,6997,5376,0,2346,21029,96,170,22,67,4237,543,2123,1946,35,5325,2296,504,5143,1069,3189,0,
24-Sep-20,24-09-2020,Confirmed,85921,32,7855,283,2091,1203,242,2272,15,0,3834,673,1408,1698,337,1104,1349,7710,6324,0,2304,19164,161,122,46,59,4340,668,1756,1981,64,5692,2176,451,4591,684,3196,0,
